,CurrentPlayer,PlayerStrategy,AvgHealedPerTurn,AvgHeroAttacksPerTurn,AvgCardsDrawnPerTurn,AvgCardsPlayedPerTurn,AvgNumCardsToDraw,AvgFriendlyMinionAttacksPerTurn,AvgFriendlyMinionDeathsPerTurn,AvgMinionsPlayedPerTurn,AvgNumMinionsKilledPerTurn,AvgOptionsPlayedPerTurn,NumSpellsPlayedPerGame,NumHeroPowersUsedPerGame,TotalManaSpentPerGame,AvgRemainingManaPerTurn,AvgManaUsedPerTurn
196,1.0,0.0,0.0,0.0,1.0,1.2,0.0,1.6,0.2,0.8,0.2,2.8,2.0,0.0,9.0,1.2,1.8
197,2.0,0.0,0.0,0.0,1.0,1.75,0.0,1.5,0.0,0.75,0.0,3.25,4.0,0.0,9.0,0.5,2.0
198,1.0,0.0,0.0,0.0,1.0,1.5,0.0,1.0,0.25,1.0,0.25,2.5,2.0,0.0,7.0,0.75,1.75
199,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.25,1.5,0.25,4.0,2.0,0.0,8.0,0.75,1.75
200,1.0,0.0,0.0,0.0,1.0,1.33,0.0,2.33,0.0,1.0,0.17,3.67,2.0,0.0,13.0,1.33,2.17
201,2.0,0.0,0.0,0.0,1.0,1.6,0.0,2.2,0.2,1.2,0.4,3.8,2.0,0.0,9.0,1.4,1.6
202,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.17,0.67,0.17,3.0,2.0,0.0,10.0,1.83,1.67
203,2.0,0.0,0.0,0.0,1.0,1.8,0.0,1.2,0.2,1.0,0.2,3.0,4.0,0.0,13.0,0.6,2.4
204,1.0,0.0,0.0,0.0,1.0,1.4,0.0,2.0,0.4,1.0,0.6,3.4,2.0,0.0,11.0,0.8,2.2
205,2.0,0.0,0.0,0.0,1.0,1.8,0.0,2.2,0.0,1.4,0.0,4.0,2.0,0.0,10.0,1.2,1.8
206,1.0,0.0,0.0,0.0,1.0,0.83,0.0,2.67,0.0,0.5,0.0,3.5,2.0,0.0,9.0,2.0,1.5
207,2.0,0.0,0.0,0.0,1.0,1.2,0.0,2.6,0.0,0.6,0.0,3.8,3.0,0.0,9.0,1.4,1.6
208,1.0,0.0,0.0,0.0,1.17,1.17,0.0,2.0,0.0,1.0,0.0,3.17,1.0,1.0,14.0,1.17,2.33
209,2.0,0.0,0.0,0.0,1.0,1.6,0.0,1.8,0.2,1.0,0.6,3.4,3.0,0.0,14.0,0.4,2.6
210,1.0,0.0,0.0,0.0,1.0,1.2,0.0,1.0,0.4,1.2,0.6,2.2,0.0,0.0,7.0,1.6,1.4
211,2.0,0.0,0.0,0.0,1.0,1.6,0.0,2.2,0.2,1.2,1.2,3.8,2.0,0.0,14.0,0.4,2.6
212,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.67,0.33,0.67,0.33,1.67,2.0,0.0,7.0,2.33,1.17
213,2.0,0.0,0.0,0.0,1.0,1.33,0.0,1.67,0.33,1.0,0.5,3.0,2.0,0.0,11.0,1.83,1.67
214,1.0,0.0,0.0,0.0,1.0,1.4,0.0,1.8,0.0,1.0,0.2,3.2,2.0,0.0,11.0,0.8,2.2
215,2.0,0.0,0.0,0.0,1.0,1.6,0.0,3.0,0.6,0.8,0.8,4.6,4.0,0.0,16.0,0.0,3.0
216,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.4,0.4,0.8,0.4,2.4,1.0,0.0,7.0,1.6,1.4
217,2.0,0.0,0.0,0.0,1.0,1.6,0.0,2.2,0.0,1.2,0.4,3.8,2.0,0.0,10.0,1.2,1.8
218,1.0,0.0,0.0,0.0,1.0,1.29,0.0,2.29,0.43,0.86,1.29,3.57,3.0,0.0,13.0,2.14,1.86
219,2.0,0.0,0.0,0.0,1.0,1.57,0.0,2.0,0.0,1.29,1.0,3.57,2.0,0.0,14.0,2.14,1.86
220,1.0,0.0,0.0,0.0,1.0,1.33,0.0,2.33,0.67,1.0,1.0,3.67,2.0,0.0,15.0,1.0,2.5
221,2.0,0.0,0.0,0.0,1.2,1.8,0.0,0.4,0.2,0.8,0.2,2.2,5.0,1.0,12.0,0.8,2.2
222,1.0,0.0,0.0,0.0,1.0,0.83,0.0,2.33,0.0,0.5,0.0,3.17,2.0,0.0,10.0,1.83,1.67
223,2.0,0.0,0.0,0.0,1.0,1.6,0.0,2.2,0.2,1.0,0.4,3.8,3.0,0.0,7.0,1.8,1.2
224,1.0,0.0,0.0,0.0,1.0,1.4,0.0,1.2,0.2,0.8,0.4,2.6,3.0,0.0,13.0,0.4,2.6
225,2.0,0.0,0.0,0.0,1.0,1.6,0.0,2.2,0.0,1.2,0.8,3.8,2.0,0.0,13.0,0.6,2.4
226,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.4,0.8,0.8,2.0,1.0,0.0,10.0,1.0,2.0
227,2.0,0.0,0.0,0.0,1.0,1.8,0.0,2.6,0.2,1.2,1.0,4.4,3.0,0.0,14.0,0.4,2.6
228,1.0,0.0,0.0,0.0,1.29,1.43,0.0,1.71,0.29,1.29,0.71,3.14,1.0,2.0,19.0,1.29,2.71
229,2.0,0.0,0.0,0.0,1.0,1.43,0.0,2.29,0.43,1.14,1.14,3.71,2.0,0.0,15.0,2.0,2.0
230,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.2,0.0,0.8,0.0,3.2,1.0,0.0,8.0,1.4,1.6
231,2.0,0.0,0.0,0.0,1.0,1.5,0.0,1.25,0.25,0.75,0.25,2.75,3.0,0.0,8.0,0.75,1.75
232,1.0,0.0,0.0,0.0,1.0,1.4,0.0,1.8,0.4,1.0,0.6,3.2,2.0,0.0,11.0,0.8,2.2
233,2.0,0.0,0.0,0.0,1.0,1.5,0.0,1.25,0.0,1.0,0.0,2.75,2.0,0.0,7.0,1.0,1.5
234,1.0,0.0,0.0,0.0,1.33,1.0,0.0,3.33,0.0,0.5,0.0,4.33,3.0,2.0,13.0,1.33,2.17
235,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.6,0.0,4.0,2.0,0.0,9.0,1.4,1.6
236,1.0,0.0,0.0,0.0,1.0,1.33,0.0,2.33,0.0,1.17,0.67,3.67,1.0,0.0,10.0,1.83,1.67
237,2.0,0.0,0.0,0.0,1.0,1.6,0.0,3.0,0.0,1.2,0.0,4.6,2.0,0.0,12.0,0.8,2.2
238,1.0,0.0,0.0,0.0,1.0,1.17,0.0,1.5,0.17,0.83,1.0,2.67,2.0,0.0,17.0,0.67,2.83
239,2.0,0.0,0.0,0.0,1.2,2.0,0.0,2.0,0.2,1.2,0.4,4.0,4.0,1.0,11.0,1.0,2.0
240,1.0,0.0,0.0,0.0,1.4,1.8,0.0,0.8,0.4,1.2,0.4,2.6,3.0,2.0,13.0,0.4,2.6
241,2.0,0.0,0.0,0.0,1.2,1.4,0.0,2.0,0.4,1.0,0.8,3.4,2.0,1.0,10.0,1.2,1.8
242,1.0,0.0,0.0,0.0,1.17,1.33,0.0,1.67,0.33,1.0,0.5,3.0,2.0,1.0,10.0,1.83,1.67
243,2.0,0.0,0.0,0.0,1.0,1.5,0.0,2.17,0.17,0.83,0.67,3.67,4.0,0.0,14.0,1.33,2.17
244,1.0,0.0,0.0,0.0,1.0,1.25,0.0,0.75,0.25,1.0,0.25,2.0,1.0,0.0,8.0,0.5,2.0
245,2.0,0.0,0.0,0.0,1.25,1.75,0.0,2.0,0.25,1.25,0.5,3.75,2.0,1.0,9.0,0.5,2.0
246,1.0,0.0,0.0,0.0,1.0,0.83,0.0,2.33,0.0,0.5,0.0,3.17,2.0,0.0,10.0,1.83,1.67
247,2.0,0.0,0.0,0.0,1.0,1.6,0.0,1.2,0.2,0.8,0.2,2.8,4.0,0.0,10.0,1.2,1.8
248,1.0,0.0,0.0,0.0,1.0,1.6,0.0,2.2,0.4,1.4,0.6,3.8,1.0,0.0,11.0,0.8,2.2
249,2.0,0.0,0.0,0.0,1.0,1.6,0.0,2.0,0.0,1.4,0.2,3.6,1.0,0.0,11.0,1.0,2.0
250,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5,0.17,0.83,0.33,2.5,1.0,0.0,10.0,1.83,1.67
251,2.0,0.0,0.0,0.0,1.0,1.8,0.0,1.8,0.2,1.2,0.4,3.6,3.0,0.0,10.0,1.2,1.8
252,1.0,0.0,0.0,0.0,1.0,1.2,0.0,1.2,0.0,0.8,0.0,2.4,2.0,0.0,8.0,1.4,1.6
253,2.0,0.0,0.0,0.0,1.0,1.75,0.0,1.5,0.5,0.75,0.5,3.25,4.0,0.0,8.0,0.75,1.75
254,1.0,0.0,0.0,0.0,1.0,1.2,0.0,0.8,0.4,0.6,0.6,2.0,3.0,0.0,11.0,0.8,2.2
255,2.0,0.0,0.0,0.0,1.0,1.6,0.0,2.0,0.0,1.4,0.2,3.6,1.0,0.0,11.0,1.0,2.0
256,1.0,0.0,0.0,0.0,1.0,1.6,0.0,1.8,0.2,1.2,0.2,3.4,2.0,0.0,11.0,0.8,2.2
257,2.0,0.0,0.0,0.0,1.0,1.75,0.0,1.25,0.0,0.75,0.5,3.0,4.0,0.0,10.0,0.25,2.25
258,1.0,0.0,0.0,0.0,1.0,1.17,0.0,2.33,0.33,0.83,0.67,3.5,2.0,0.0,13.0,1.33,2.17
259,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.8,0.2,1.6,0.4,4.8,2.0,0.0,11.0,1.0,2.0
260,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.2,0.8,0.2,3.0,1.0,0.0,9.0,1.2,1.8
261,2.0,0.0,0.0,0.0,1.0,1.6,0.0,2.0,0.0,1.0,0.2,3.6,3.0,0.0,8.0,1.6,1.4
262,1.0,0.0,0.0,0.0,1.2,1.6,0.0,1.4,0.4,1.0,0.6,3.0,3.0,1.0,11.0,0.8,2.2
263,2.0,0.0,0.0,0.0,1.25,2.0,0.0,1.0,0.5,1.0,0.5,3.0,4.0,1.0,9.0,0.5,2.0
264,1.0,0.0,0.0,0.0,1.14,1.14,0.0,1.0,0.14,0.86,0.71,2.14,2.0,1.0,15.0,1.86,2.14
265,2.0,0.0,0.0,0.0,1.14,1.57,0.0,2.71,0.57,1.14,1.29,4.29,3.0,1.0,24.0,0.71,3.29
266,1.0,0.0,0.0,0.0,1.17,1.33,0.0,2.17,0.5,0.83,1.17,3.5,3.0,1.0,15.0,1.0,2.5
267,2.0,0.0,0.0,0.0,1.0,1.17,0.0,1.83,0.0,0.67,0.0,3.0,3.0,0.0,10.0,2.0,1.5
268,1.0,0.0,0.0,0.0,1.2,1.2,0.0,1.4,0.0,0.8,0.0,2.6,2.0,1.0,10.0,1.0,2.0
269,2.0,0.0,0.0,0.0,1.0,1.75,0.0,1.5,0.25,0.75,0.25,3.25,4.0,0.0,9.0,0.5,2.0
270,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.67,0.17,0.67,0.67,2.67,2.0,0.0,13.0,1.33,2.17
271,2.0,0.0,0.0,0.0,1.0,1.6,0.0,1.2,0.2,0.6,0.2,2.8,5.0,0.0,10.0,1.2,1.8
272,1.0,0.0,0.0,0.0,1.2,1.4,0.0,1.4,0.0,1.0,0.0,2.8,2.0,1.0,12.0,0.6,2.4
273,2.0,0.0,0.0,0.0,1.0,1.4,0.0,2.2,0.4,0.8,0.6,3.6,3.0,0.0,10.0,1.2,1.8
274,1.0,0.0,0.0,0.0,1.4,1.4,0.0,2.0,0.0,0.8,0.0,3.4,3.0,2.0,14.0,0.2,2.8
275,2.0,0.0,0.0,0.0,1.0,1.2,0.0,2.8,0.0,1.0,0.6,4.0,1.0,0.0,9.0,1.4,1.6
276,1.0,0.0,0.0,0.0,1.2,1.4,0.0,1.4,0.2,0.8,0.2,2.8,3.0,1.0,12.0,0.6,2.4
277,2.0,0.0,0.0,0.0,1.2,1.8,0.0,1.6,0.2,1.0,0.2,3.4,4.0,1.0,12.0,0.8,2.2
278,1.0,0.0,0.0,0.0,1.0,1.2,0.0,2.0,0.4,0.8,0.8,3.2,2.0,0.0,11.0,0.8,2.2
279,2.0,0.0,0.0,0.0,1.0,1.4,0.0,1.6,0.0,0.8,0.0,3.0,3.0,0.0,8.0,1.6,1.4
280,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.2,3.0,0.0,0.0,9.0,1.2,1.8
281,2.0,0.0,0.0,0.0,1.0,1.25,0.0,1.0,0.25,0.75,0.25,2.25,2.0,0.0,5.0,1.5,1.0
282,1.0,0.0,0.0,0.0,1.0,1.4,0.0,2.6,0.2,1.0,0.2,4.0,2.0,0.0,10.0,1.0,2.0
283,2.0,0.0,0.0,0.0,1.0,1.75,0.0,1.5,0.0,1.0,0.0,3.25,3.0,0.0,6.0,1.25,1.25
284,1.0,0.0,0.0,0.0,1.17,1.17,0.0,1.67,0.33,0.83,0.33,2.83,2.0,1.0,12.0,1.5,2.0
285,2.0,0.0,0.0,0.0,1.0,1.6,0.0,1.2,0.2,0.8,0.4,2.8,4.0,0.0,11.0,1.0,2.0
286,1.0,0.0,0.0,0.0,1.0,1.17,0.0,2.0,0.17,0.67,0.33,3.17,3.0,0.0,13.0,1.33,2.17
287,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.17,0.33,0.67,0.67,4.17,2.0,0.0,10.0,2.0,1.5
288,1.0,0.0,0.0,0.0,1.0,1.6,0.0,2.4,0.0,1.6,0.0,4.0,0.0,0.0,10.0,1.0,2.0
289,2.0,0.0,0.0,0.0,1.0,1.4,0.0,2.6,0.2,0.8,0.6,4.0,3.0,0.0,10.0,1.2,1.8
290,1.0,0.0,0.0,0.0,1.0,1.2,0.0,1.2,0.2,0.8,0.2,2.4,2.0,0.0,9.0,1.2,1.8
291,2.0,0.0,0.0,0.0,1.25,1.75,0.0,0.75,0.5,0.75,0.5,2.5,4.0,1.0,11.0,0.0,2.5
292,1.0,0.0,0.0,0.0,1.17,1.0,0.0,1.83,0.0,0.83,0.0,2.83,1.0,1.0,9.0,2.0,1.5
293,2.0,0.0,0.0,0.0,1.0,1.6,0.0,2.0,0.6,0.8,0.8,3.6,4.0,0.0,13.0,0.6,2.4
294,1.0,0.0,0.0,0.0,1.0,1.4,0.0,1.8,0.2,1.0,0.4,3.2,2.0,0.0,10.0,1.0,2.0
295,2.0,0.0,0.0,0.0,1.0,1.8,0.0,1.8,0.0,1.4,0.0,3.6,2.0,0.0,11.0,1.0,2.0
296,1.0,0.0,0.0,0.0,1.0,1.17,0.0,1.83,0.33,0.33,0.5,3.0,5.0,0.0,13.0,1.33,2.17
297,2.0,0.0,0.0,0.0,1.0,1.5,0.0,2.67,0.33,1.0,1.17,4.17,3.0,0.0,14.0,1.33,2.17
298,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.4,0.0,0.8,0.0,2.4,1.0,0.0,10.0,1.0,2.0
299,2.0,0.0,0.0,0.0,1.0,1.75,0.0,1.25,0.25,0.5,0.25,3.0,5.0,0.0,9.0,0.5,2.0
300,1.0,0.0,0.0,0.0,1.0,1.17,0.0,1.33,0.17,0.83,0.5,2.5,2.0,0.0,11.0,1.67,1.83
301,2.0,0.0,0.0,0.0,1.0,1.6,0.0,1.8,0.4,0.8,0.4,3.4,4.0,0.0,12.0,0.8,2.2
302,1.0,0.0,0.0,0.0,1.0,1.2,0.0,2.0,0.0,1.2,0.0,3.2,0.0,0.0,10.0,1.0,2.0
303,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.75,0.25,1.25,0.5,3.75,3.0,0.0,10.0,0.25,2.25
304,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.4,0.0,0.4,0.0,2.4,3.0,0.0,8.0,1.4,1.6
305,2.0,0.0,0.0,0.0,1.0,1.6,0.0,2.4,0.2,1.2,0.6,4.0,2.0,0.0,11.0,1.0,2.0
306,1.0,0.0,0.0,0.0,1.0,1.2,0.0,2.4,0.0,1.2,0.0,3.6,0.0,0.0,9.0,1.2,1.8
307,2.0,0.0,0.0,0.0,1.0,1.4,0.0,2.6,0.2,0.8,0.4,4.0,3.0,0.0,8.0,1.6,1.4
308,1.0,0.0,0.0,0.0,1.0,1.2,0.0,1.2,0.8,0.8,1.0,2.4,2.0,0.0,7.0,1.6,1.4
309,2.0,0.0,0.0,0.0,1.0,1.2,0.0,2.0,0.0,0.8,0.0,3.2,2.0,0.0,9.0,1.4,1.6
310,1.0,0.0,0.0,0.0,1.0,1.4,0.0,1.6,0.2,1.0,0.2,3.0,2.0,0.0,7.0,1.6,1.4
311,2.0,0.0,0.0,0.0,1.0,1.2,0.0,2.6,0.0,0.8,0.4,3.8,2.0,0.0,9.0,1.4,1.6
312,1.0,0.0,0.0,0.0,1.0,0.83,0.0,0.33,0.0,0.67,0.0,1.17,1.0,0.0,5.0,2.67,0.83
313,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.33,0.17,0.5,0.67,3.33,3.0,0.0,11.0,1.83,1.67
314,1.0,0.0,0.0,0.0,1.0,1.4,0.0,2.2,0.2,1.2,0.6,3.6,1.0,0.0,11.0,0.8,2.2
315,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.75,0.75,1.75,1.0,3.75,1.0,0.0,9.0,0.5,2.0
316,1.0,0.0,0.0,0.0,1.0,1.4,0.0,2.0,0.4,1.0,0.6,3.4,2.0,0.0,11.0,0.8,2.2
317,2.0,0.0,0.0,0.0,1.0,1.6,0.0,2.0,0.0,1.2,0.2,3.6,2.0,0.0,11.0,1.0,2.0
318,1.0,0.0,0.0,0.0,1.0,1.17,0.0,0.83,0.17,0.5,0.17,2.0,4.0,0.0,11.0,1.67,1.83
319,2.0,0.0,0.0,0.0,1.0,1.17,0.0,2.83,0.33,1.0,1.0,4.0,1.0,0.0,11.0,1.83,1.67
320,1.0,0.0,0.0,0.0,1.0,1.2,0.0,0.6,0.6,1.0,0.8,1.8,1.0,0.0,7.0,1.6,1.4
321,2.0,0.0,0.0,0.0,1.0,1.8,0.0,2.2,0.2,1.2,0.6,4.0,3.0,0.0,10.0,1.2,1.8
322,1.0,0.0,0.0,0.0,1.0,1.2,0.0,2.6,0.0,1.0,0.0,3.8,1.0,0.0,10.0,1.0,2.0
323,2.0,0.0,0.0,0.0,1.0,1.75,0.0,1.75,0.25,1.25,0.25,3.5,2.0,0.0,11.0,0.0,2.5
324,1.0,0.0,0.0,0.0,1.0,1.4,0.0,0.4,0.2,1.0,0.2,1.8,2.0,0.0,10.0,1.0,2.0
325,2.0,0.0,0.0,0.0,1.0,1.6,0.0,2.2,0.0,1.2,0.6,3.8,2.0,0.0,10.0,1.2,1.8
326,1.0,0.0,0.0,0.0,1.0,1.4,0.0,2.2,0.4,0.8,0.6,3.6,3.0,0.0,11.0,0.8,2.2
327,2.0,0.0,0.0,0.0,1.0,1.2,0.0,2.0,0.0,0.8,0.0,3.2,2.0,0.0,11.0,1.0,2.0
328,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.17,0.17,0.67,0.67,3.17,2.0,0.0,13.0,1.33,2.17
329,2.0,0.0,0.0,0.0,1.0,1.4,0.0,2.2,0.0,1.0,0.0,3.6,2.0,0.0,11.0,1.0,2.0
330,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.2,0.2,0.8,0.2,3.2,1.0,0.0,8.0,1.4,1.6
331,2.0,0.0,0.0,0.0,1.0,1.75,0.0,1.5,0.25,1.0,0.75,3.25,3.0,0.0,10.0,0.25,2.25
332,1.0,0.0,0.0,0.0,1.0,1.2,0.0,2.2,0.0,0.8,0.0,3.4,2.0,0.0,10.0,1.0,2.0
333,2.0,0.0,0.0,0.0,1.0,1.75,0.0,1.75,0.0,1.25,0.25,3.5,2.0,0.0,10.0,0.25,2.25
334,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.17,0.0,0.67,0.17,3.17,2.0,0.0,12.0,1.5,2.0
335,2.0,0.0,0.0,0.0,1.0,1.4,0.0,2.2,0.4,0.8,0.4,3.6,3.0,0.0,11.0,1.0,2.0
336,1.0,0.0,0.0,0.0,1.0,1.17,0.0,2.33,0.33,1.17,1.0,3.5,0.0,0.0,12.0,1.5,2.0
337,2.0,0.0,0.0,0.0,1.0,1.6,0.0,1.6,0.0,1.0,0.0,3.2,3.0,0.0,11.0,1.0,2.0
338,1.0,0.0,0.0,0.0,1.0,1.17,0.0,1.5,0.0,0.67,0.5,2.67,3.0,0.0,14.0,1.17,2.33
339,2.0,0.0,0.0,0.0,1.0,1.5,0.0,2.33,0.17,1.0,0.83,3.83,3.0,0.0,12.0,1.67,1.83
340,1.0,0.0,0.0,0.0,1.0,1.2,0.0,2.0,0.0,1.0,0.0,3.2,1.0,0.0,10.0,1.0,2.0
341,2.0,0.0,0.0,0.0,1.0,2.25,0.0,2.5,0.25,1.75,0.25,4.75,2.0,0.0,11.0,0.0,2.5
342,1.0,0.0,0.0,0.0,1.2,1.6,0.0,2.8,0.0,1.4,0.0,4.4,1.0,1.0,10.0,1.0,2.0
343,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.5,0.25,1.0,0.5,3.5,4.0,0.0,11.0,0.0,2.5
344,1.0,0.0,0.0,0.0,1.0,1.33,0.0,1.0,0.17,0.83,0.17,2.33,3.0,0.0,9.0,2.0,1.5
345,2.0,0.0,0.0,0.0,1.0,0.83,0.0,2.83,0.17,0.5,0.33,3.67,2.0,0.0,11.0,1.83,1.67
346,1.0,0.0,0.0,0.0,1.0,1.29,0.0,1.43,0.14,1.0,0.43,2.71,2.0,0.0,13.0,2.14,1.86
347,2.0,0.0,0.0,0.0,1.0,1.43,0.0,1.71,0.14,1.14,0.71,3.14,2.0,0.0,12.0,2.43,1.57
348,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.8,0.0,4.0,1.0,0.0,8.0,1.4,1.6
349,2.0,0.0,0.0,0.0,1.2,1.8,0.0,1.6,0.0,1.0,0.0,3.4,4.0,1.0,11.0,1.0,2.0
350,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.6,0.2,3.0,2.0,0.0,10.0,1.0,2.0
351,2.0,0.0,0.0,0.0,1.25,1.25,0.0,0.5,0.25,0.75,0.25,1.75,2.0,1.0,7.0,1.0,1.5
352,1.0,0.0,0.0,0.0,1.0,1.2,0.0,1.6,0.4,0.6,0.4,2.8,3.0,0.0,8.0,1.4,1.6
353,2.0,0.0,0.0,0.0,1.0,1.75,0.0,1.5,0.25,1.25,0.25,3.25,2.0,0.0,9.0,0.5,2.0
354,1.0,0.0,0.0,0.0,1.0,1.33,0.0,2.5,0.17,1.17,0.5,3.83,1.0,0.0,10.0,1.83,1.67
355,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.2,0.0,1.4,0.6,4.2,3.0,0.0,14.0,0.4,2.6
356,1.0,0.0,0.0,0.0,1.17,1.5,0.0,1.33,0.33,1.17,0.83,2.83,2.0,1.0,13.0,1.33,2.17
357,2.0,0.0,0.0,0.0,1.0,1.4,0.0,0.6,0.4,0.8,0.6,2.0,3.0,0.0,6.0,2.0,1.0
358,1.0,0.0,0.0,0.0,1.2,1.0,0.0,2.0,0.0,0.6,0.0,3.0,2.0,1.0,7.0,1.6,1.4
359,2.0,0.0,0.0,0.0,1.0,1.2,0.0,2.8,0.4,0.4,0.4,4.0,4.0,0.0,8.0,1.6,1.4
360,1.0,0.0,0.0,0.0,1.0,1.33,0.0,2.33,0.5,0.83,0.67,3.67,3.0,0.0,15.0,1.0,2.5
361,2.0,0.0,0.0,0.0,1.0,1.33,0.0,2.33,0.17,0.83,0.5,3.67,3.0,0.0,14.0,1.33,2.17
362,1.0,0.0,0.0,0.0,1.33,1.5,0.0,2.83,0.0,1.17,0.17,4.33,2.0,2.0,14.0,1.17,2.33
363,2.0,0.0,0.0,0.0,1.0,1.2,0.0,2.8,0.0,0.6,0.0,4.0,3.0,0.0,8.0,1.6,1.4
364,1.0,0.0,0.0,0.0,1.0,1.6,0.0,2.0,0.2,1.2,0.4,3.6,2.0,0.0,10.0,1.0,2.0
365,2.0,0.0,0.0,0.0,1.0,1.75,0.0,1.0,0.0,0.75,0.0,2.75,4.0,0.0,8.0,0.75,1.75
366,1.0,0.0,0.0,0.0,1.0,1.17,0.0,2.33,0.17,1.0,0.67,3.5,1.0,0.0,14.0,1.17,2.33
367,2.0,0.0,0.0,0.0,1.0,1.6,0.0,2.0,0.2,1.2,0.4,3.6,2.0,0.0,15.0,0.2,2.8
368,1.0,0.0,0.0,0.0,1.0,1.4,0.0,1.2,0.8,0.8,1.0,2.6,3.0,0.0,11.0,0.8,2.2
369,2.0,0.0,0.0,0.0,1.2,1.8,0.0,1.4,0.0,1.4,0.0,3.2,2.0,1.0,13.0,0.6,2.4
370,1.0,0.0,0.0,0.0,1.0,1.17,0.0,1.5,0.17,0.33,0.33,2.67,5.0,0.0,14.0,1.17,2.33
371,2.0,0.0,0.0,0.0,1.17,1.17,0.0,2.17,0.0,0.5,0.0,3.33,4.0,1.0,11.0,1.83,1.67
372,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.5,0.0,0.67,0.17,3.5,2.0,0.0,11.0,1.67,1.83
373,2.0,0.0,0.0,0.0,1.0,1.8,0.0,1.6,0.6,1.0,0.8,3.4,4.0,0.0,12.0,0.8,2.2
374,1.0,0.0,0.0,0.0,1.0,1.5,0.0,2.5,0.5,1.0,1.17,4.0,3.0,0.0,17.0,0.67,2.83
375,2.0,0.0,0.0,0.0,1.0,1.5,0.0,1.67,0.17,1.0,0.5,3.17,3.0,0.0,15.0,1.17,2.33
376,1.0,0.0,0.0,0.0,1.0,1.6,0.0,2.6,0.0,1.4,0.4,4.2,1.0,0.0,12.0,0.6,2.4
377,2.0,0.0,0.0,0.0,1.0,1.4,0.0,2.2,0.0,1.2,0.0,3.6,1.0,0.0,11.0,1.0,2.0
378,1.0,0.0,0.0,0.0,1.17,1.33,0.0,2.67,0.17,1.17,0.67,4.0,1.0,1.0,11.0,1.67,1.83
379,2.0,0.0,0.0,0.0,1.0,1.2,0.0,0.4,0.0,0.8,0.0,1.6,2.0,0.0,6.0,2.0,1.0
380,1.0,0.0,0.0,0.0,1.0,1.17,0.0,2.33,0.33,0.67,0.5,3.5,3.0,0.0,11.0,1.67,1.83
381,2.0,0.0,0.0,0.0,1.0,1.2,0.0,2.6,0.2,0.6,0.2,3.8,3.0,0.0,11.0,1.0,2.0
382,1.0,0.0,0.0,0.0,1.0,1.2,0.0,1.4,0.2,0.8,0.2,2.6,2.0,0.0,7.0,1.6,1.4
383,2.0,0.0,0.0,0.0,1.0,1.6,0.0,1.8,0.2,1.0,0.2,3.4,3.0,0.0,10.0,1.2,1.8
384,1.0,0.0,0.0,0.0,1.0,1.2,0.0,1.8,0.2,1.0,0.2,3.0,1.0,0.0,7.0,1.6,1.4
385,2.0,0.0,0.0,0.0,1.25,1.75,0.0,0.25,0.25,0.75,0.25,2.0,4.0,1.0,10.0,0.25,2.25
386,1.0,0.0,0.0,0.0,1.2,1.2,0.0,1.0,0.0,0.8,0.2,2.2,2.0,1.0,9.0,1.2,1.8
387,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.8,0.2,1.6,0.6,4.8,2.0,0.0,10.0,1.2,1.8
388,1.0,0.0,0.0,0.0,1.14,1.29,0.0,1.57,0.0,1.14,0.14,2.86,1.0,1.0,15.0,1.86,2.14
389,2.0,0.0,0.0,0.0,1.0,1.67,0.0,1.67,0.5,1.17,1.0,3.33,3.0,0.0,14.0,1.33,2.17
390,1.0,0.0,0.0,0.0,1.17,1.5,0.0,1.17,0.0,1.17,0.17,2.67,2.0,1.0,14.0,1.17,2.33
391,2.0,0.0,0.0,0.0,1.0,1.6,0.0,0.8,0.2,0.6,0.4,2.4,5.0,0.0,10.0,1.2,1.8
